task_id,employee_id,department_x,task_category,priority,assigned_date,deadline,completion_date,completed,deadline_met,hours_estimated,hours_actual,efficiency_score,satisfaction_rating,name,department_y,role,join_date,years_experience,manager_id,location
TASK01024,EMP0050,Sales,Code Review,Low,2026-01-10,2026-01-21,2026-01-19,True,True,40,49.3,88.4,2.0,Jennifer Lee,Sales,Account Manager,2025-03-31,7.2,EMP0003,Hyderabad
TASK01025,EMP0146,Support,Feature Dev,Low,2025-12-28,2026-01-04,2026-01-05,True,False,20,29.8,95.5,4.0,Erica Wise,Support,Customer Success,2026-02-17,4.4,EMP0008,Bangalore
TASK01026,EMP0129,HR,Feature Dev,Low,2025-09-14,2025-09-23,2025-09-26,True,False,28,30.4,75.5,2.0,Shane Barnes,HR,HR Manager,2022-12-09,11.5,EMP0013,Delhi
TASK01027,EMP0033,Finance,Documentation,Medium,2025-06-22,2025-06-30,2025-07-04,True,False,15,10.4,87.3,3.0,Lori Hernandez,Finance,Accountant,2021-12-06,7.6,EMP0004,Delhi
TASK01028,EMP0105,Sales,Meeting,Medium,2025-07-31,2025-08-12,2025-08-12,True,True,40,54.5,69.1,5.0,James Singh,Sales,Sales Rep,2021-10-17,1.2,EMP0016,Remote
TASK01029,EMP0078,Engineering,Code Review,Low,2025-07-04,2025-07-16,2025-07-18,True,False,14,7.2,78.1,4.0,Angela Stone,Engineering,Senior Dev,2024-09-17,8.9,EMP0005,Hyderabad
TASK01030,EMP0042,Engineering,Report,Low,2025-09-23,2025-09-30,2025-10-01,True,False,35,34.8,73.2,4.0,Elizabeth Hayes,Engineering,Tech Lead,2024-12-22,9.7,EMP0008,Bangalore
TASK01031,EMP0118,Support,Meeting,Medium,2025-06-12,2025-06-13,2025-06-15,True,False,31,31.6,68.7,4.0,George Meadows,Support,Support Agent,2025-07-12,10.7,EMP0003,Hyderabad
TASK01032,EMP0200,Engineering,Documentation,Medium,2025-11-24,2025-12-07,,False,False,28,0.0,0.0,,Ashley Lopez,Engineering,Tech Lead,2023-11-18,12.6,EMP0016,Delhi
TASK01033,EMP0044,Support,Code Review,Low,2026-04-14,2026-04-24,2026-04-29,True,False,26,48.5,64.2,5.0,Debbie Gordon,Support,Support Lead,2025-03-03,3.6,EMP0005,Remote
TASK01034,EMP0130,Marketing,Code Review,Low,2025-12-28,2026-01-09,,False,False,17,0.0,0.0,,Willie Johnson,Marketing,SEO Specialist,2024-07-24,12.6,EMP0016,Bangalore
TASK01035,EMP0147,HR,Client Call,Low,2025-08-10,2025-08-21,2025-08-20,True,True,15,27.9,79.8,5.0,Gregory Smith,HR,HR Manager,2021-08-26,4.0,EMP0015,Remote
TASK01036,EMP0108,Sales,Testing,Low,2025-10-07,2025-10-13,2025-10-12,True,True,34,56.1,83.6,4.0,Marc Jackson,Sales,Sales Lead,2021-10-26,10.5,EMP0004,Hyderabad
TASK01037,EMP0087,HR,Report,Medium,2025-10-27,2025-11-01,2025-10-30,True,True,31,16.7,87.2,4.0,Anthony Young,HR,HR Manager,2025-12-13,13.0,EMP0009,Delhi
TASK01038,EMP0107,Support,Feature Dev,Medium,2025-04-20,2025-04-27,2025-05-01,True,False,4,2.1,79.7,2.0,Lisa Shepard,Support,Customer Success,2024-05-01,6.1,EMP0013,Mumbai
TASK01039,EMP0032,Sales,Documentation,Medium,2026-02-05,2026-02-17,2026-02-22,True,False,6,3.7,84.1,4.0,Olivia Griffin,Sales,Sales Lead,2025-11-28,14.3,EMP0017,Bangalore
TASK01040,EMP0051,Finance,Feature Dev,Low,2025-09-13,2025-09-27,2025-09-27,True,True,12,21.1,72.2,2.0,Lisa Sutton,Finance,Analyst,2022-05-10,1.2,EMP0018,Bangalore
TASK01041,EMP0166,HR,Bug Fix,Low,2025-07-09,2025-07-18,2025-07-18,True,True,6,9.0,79.1,3.0,Dylan Kirk,HR,HR Coordinator,2023-01-20,14.5,EMP0009,Hyderabad
TASK01042,EMP0175,Finance,Bug Fix,Low,2025-09-12,2025-09-18,2025-09-16,True,True,36,29.7,80.0,5.0,Ryan Blake,Finance,Analyst,2024-10-31,2.8,EMP0014,Hyderabad
TASK01043,EMP0100,HR,Report,Medium,2026-01-29,2026-02-10,2026-02-09,True,True,26,39.9,88.2,1.0,Anne Williams,HR,HR Manager,2022-05-31,3.5,EMP0019,Remote
TASK01044,EMP0120,Sales,Documentation,Medium,2026-01-22,2026-01-23,2026-01-24,True,False,17,18.1,77.7,2.0,Lawrence Charles,Sales,Account Manager,2023-03-04,6.1,EMP0019,Bangalore
TASK01045,EMP0143,Marketing,Feature Dev,Low,2025-08-10,2025-08-17,2025-08-15,True,True,23,39.8,77.4,2.0,Kevin Baker,Marketing,Content Writer,2022-07-02,6.8,EMP0012,Hyderabad
TASK01046,EMP0085,Engineering,Training,Critical,2025-09-26,2025-09-28,2025-09-28,True,True,12,6.8,81.4,1.0,Natalie Rice,Engineering,Senior Dev,2025-09-12,3.7,EMP0015,Delhi
TASK01047,EMP0145,Finance,Client Call,High,2025-05-02,2025-05-08,2025-05-09,True,False,15,28.5,77.0,4.0,Melissa Barnes,Finance,Finance Manager,2024-03-19,11.7,EMP0015,Hyderabad
TASK01048,EMP0157,HR,Testing,Low,2025-08-15,2025-08-19,2025-08-22,True,False,13,6.8,91.1,1.0,James Garza,HR,Recruiter,2023-07-31,7.1,EMP0010,Delhi
TASK01049,EMP0073,Support,Documentation,Medium,2025-10-17,2025-10-25,2025-10-27,True,False,25,14.1,79.3,4.0,Courtney Reyes,Support,Customer Success,2023-02-03,12.9,EMP0017,Hyderabad
TASK01050,EMP0133,Sales,Code Review,Medium,2026-03-28,2026-04-07,2026-04-06,True,True,36,60.7,90.9,3.0,Michael Rollins,Sales,Sales Rep,2025-08-12,12.7,EMP0020,Mumbai
TASK01051,EMP0052,Engineering,Testing,Critical,2026-01-29,2026-02-08,2026-02-12,True,False,10,10.0,79.1,4.0,Patrick Mercer,Engineering,Junior Dev,2021-08-27,2.9,EMP0016,Hyderabad
TASK01052,EMP0085,Engineering,Documentation,Low,2025-06-12,2025-06-13,2025-06-18,True,False,26,32.9,72.1,5.0,Natalie Rice,Engineering,Senior Dev,2025-09-12,3.7,EMP0015,Delhi
TASK01053,EMP0153,Support,Client Call,Medium,2025-09-29,2025-09-30,2025-09-30,True,True,21,17.9,79.8,2.0,James Johnson,Support,Customer Success,2022-11-28,7.6,EMP0001,Bangalore
TASK01054,EMP0190,Sales,Client Call,Medium,2025-06-15,2025-06-16,2025-06-21,True,False,20,16.1,84.5,2.0,Rachel Francis,Sales,Account Manager,2022-02-28,6.5,EMP0016,Delhi
TASK01055,EMP0037,HR,Report,Medium,2025-09-18,2025-09-22,,False,False,40,0.0,0.0,,Rhonda Barnes,HR,Recruiter,2022-09-14,13.2,EMP0014,Mumbai
TASK01056,EMP0031,Support,Client Call,High,2025-12-27,2026-01-02,2026-01-05,True,False,4,5.1,82.1,3.0,Laura Ibarra,Support,Customer Success,2026-03-02,9.3,EMP0005,Delhi
TASK01057,EMP0180,Sales,Training,High,2026-03-27,2026-03-31,2026-04-03,True,False,23,19.9,84.4,1.0,Daniel Ryan,Sales,Sales Rep,2022-06-28,1.4,EMP0010,Remote
TASK01058,EMP0182,Marketing,Client Call,Critical,2025-07-30,2025-08-10,,False,False,16,0.0,0.0,,Alexander Garcia,Marketing,Marketing Manager,2021-10-21,4.9,EMP0013,Delhi
TASK01059,EMP0152,Support,Feature Dev,Medium,2025-06-01,2025-06-04,2025-06-02,True,True,6,10.8,79.6,2.0,Greg Shah,Support,Support Lead,2024-12-02,7.6,EMP0008,Hyderabad
TASK01060,EMP0192,Marketing,Feature Dev,Low,2025-05-02,2025-05-05,,False,False,10,0.0,0.0,,Jordan Barr,Marketing,Content Writer,2023-02-20,5.1,EMP0011,Bangalore
TASK01061,EMP0094,Finance,Client Call,Low,2025-08-30,2025-09-08,2025-09-09,True,False,17,21.4,70.3,4.0,Anthony Nelson,Finance,Finance Manager,2025-10-25,10.9,EMP0007,Delhi
TASK01062,EMP0132,Support,Meeting,Medium,2025-08-06,2025-08-18,2025-08-22,True,False,13,18.3,67.2,3.0,Amanda Nichols,Support,Support Agent,2024-05-02,11.8,EMP0002,Bangalore
TASK01063,EMP0063,Finance,Testing,Medium,2025-05-26,2025-06-06,2025-06-11,True,False,7,13.5,78.5,4.0,Brianna Smith,Finance,Accountant,2023-07-07,14.1,EMP0007,Delhi
TASK01064,EMP0199,Marketing,Report,Medium,2026-02-28,2026-03-08,2026-03-12,True,False,11,19.0,100.0,1.0,Kimberly King,Marketing,Content Writer,2025-07-24,3.8,EMP0004,Hyderabad
TASK01065,EMP0074,HR,Training,High,2025-08-20,2025-08-27,2025-08-29,True,False,40,52.2,91.3,2.0,Sheena Chandler,HR,HR Coordinator,2024-05-03,1.8,EMP0014,Delhi
TASK01066,EMP0105,Sales,Report,Low,2025-05-22,2025-05-30,2025-06-01,True,False,26,34.9,78.3,1.0,James Singh,Sales,Sales Rep,2021-10-17,1.2,EMP0016,Remote
TASK01067,EMP0027,HR,Training,Medium,2025-11-23,2025-12-05,2025-12-05,True,True,14,7.1,100.0,3.0,Aaron Robinson,HR,Recruiter,2025-12-28,13.0,EMP0001,Bangalore
TASK01068,EMP0134,Sales,Client Call,Medium,2026-04-02,2026-04-09,,False,False,25,0.0,0.0,,Mary Atkins,Sales,Sales Rep,2021-06-14,7.4,EMP0004,Remote
TASK01069,EMP0080,Sales,Client Call,Medium,2025-06-09,2025-06-20,,False,False,6,0.0,0.0,,Leslie Harris,Sales,Sales Lead,2024-02-29,4.1,EMP0004,Delhi
TASK01070,EMP0036,Sales,Meeting,High,2025-12-01,2025-12-03,2025-12-03,True,True,14,23.0,75.0,3.0,Jamie Swanson,Sales,Sales Rep,2023-10-11,10.1,EMP0018,Mumbai
TASK01071,EMP0200,Engineering,Client Call,Medium,2025-09-14,2025-09-22,2025-09-25,True,False,5,7.4,97.2,2.0,Ashley Lopez,Engineering,Tech Lead,2023-11-18,12.6,EMP0016,Delhi
TASK01072,EMP0118,Support,Bug Fix,Low,2025-04-30,2025-05-01,,False,False,25,0.0,0.0,,George Meadows,Support,Support Agent,2025-07-12,10.7,EMP0003,Hyderabad
TASK01073,EMP0109,Sales,Code Review,Medium,2026-01-02,2026-01-13,2026-01-18,True,False,11,9.7,83.3,1.0,Scott Ewing,Sales,Sales Rep,2022-04-09,12.2,EMP0017,Hyderabad
TASK01074,EMP0104,Engineering,Feature Dev,Low,2025-05-22,2025-05-24,2025-05-28,True,False,27,42.1,69.6,5.0,Roy Schultz,Engineering,Junior Dev,2024-12-17,10.3,EMP0008,Mumbai
TASK01075,EMP0058,Engineering,Training,Critical,2026-04-11,2026-04-18,2026-04-22,True,False,18,27.7,71.5,5.0,Benjamin Buchanan,Engineering,Tech Lead,2024-02-09,7.4,EMP0017,Mumbai
TASK01076,EMP0006,Marketing,Testing,Medium,2026-03-28,2026-04-04,2026-04-08,True,False,7,4.6,71.0,2.0,Paula White,Marketing,Marketing Manager,2023-08-11,4.5,EMP0001,Mumbai
TASK01077,EMP0088,Support,Meeting,Low,2026-02-25,2026-03-01,,False,False,27,0.0,0.0,,Nicole Taylor,Support,Customer Success,2022-01-16,6.3,EMP0018,Delhi
TASK01078,EMP0070,Support,Client Call,Low,2025-12-01,2025-12-04,2025-12-02,True,True,8,4.8,96.9,5.0,Travis Webb,Support,Support Agent,2025-04-03,14.1,EMP0005,Delhi
TASK01079,EMP0160,Sales,Code Review,Medium,2026-01-06,2026-01-11,2026-01-11,True,True,13,13.8,93.7,2.0,Angela Benton,Sales,Sales Lead,2023-03-07,7.5,EMP0019,Remote
TASK01080,EMP0104,Engineering,Documentation,Medium,2025-08-09,2025-08-18,,False,False,30,0.0,0.0,,Roy Schultz,Engineering,Junior Dev,2024-12-17,10.3,EMP0008,Mumbai
TASK01081,EMP0057,Support,Client Call,Low,2026-01-13,2026-01-14,2026-01-15,True,False,18,35.5,100.0,4.0,Scott Harper,Support,Customer Success,2023-04-07,1.4,EMP0011,Bangalore
TASK01082,EMP0108,Sales,Client Call,Medium,2025-04-19,2025-04-29,2025-04-29,True,True,7,6.6,92.5,1.0,Marc Jackson,Sales,Sales Lead,2021-10-26,10.5,EMP0004,Hyderabad
TASK01083,EMP0152,Support,Feature Dev,Low,2025-10-02,2025-10-08,2025-10-09,True,False,32,39.3,78.8,1.0,Greg Shah,Support,Support Lead,2024-12-02,7.6,EMP0008,Hyderabad
TASK01084,EMP0172,Finance,Bug Fix,Low,2025-04-29,2025-05-12,,False,False,39,0.0,0.0,,Denise Medina,Finance,Accountant,2022-08-13,4.9,EMP0020,Bangalore
TASK01085,EMP0021,Support,Meeting,Low,2025-07-06,2025-07-15,2025-07-19,True,False,40,51.2,74.7,4.0,Brianna Gilmore,Support,Support Lead,2021-12-30,2.6,EMP0005,Mumbai
TASK01086,EMP0101,Support,Testing,Medium,2026-01-02,2026-01-08,2026-01-11,True,False,25,38.1,83.4,3.0,Nicholas Keller,Support,Support Lead,2024-09-21,7.2,EMP0015,Mumbai
TASK01087,EMP0167,Engineering,Testing,High,2025-07-25,2025-07-31,2025-08-04,True,False,5,9.8,62.0,1.0,Melissa Williams,Engineering,Junior Dev,2023-03-17,6.3,EMP0003,Remote
TASK01088,EMP0086,HR,Training,Low,2026-04-11,2026-04-25,2026-04-25,True,True,3,4.2,93.8,3.0,Kelly Rios DDS,HR,HR Coordinator,2022-07-03,3.7,EMP0007,Hyderabad
TASK01089,EMP0121,Finance,Report,Critical,2025-04-15,2025-04-28,2025-05-01,True,False,30,42.8,74.3,5.0,Michael Dyer,Finance,Accountant,2023-05-31,7.4,EMP0012,Delhi
TASK01090,EMP0094,Finance,Bug Fix,Medium,2025-05-07,2025-05-11,2025-05-14,True,False,3,4.4,85.6,3.0,Anthony Nelson,Finance,Finance Manager,2025-10-25,10.9,EMP0007,Delhi
TASK01091,EMP0115,Marketing,Report,Medium,2025-11-27,2025-12-01,2025-12-05,True,False,7,7.2,80.3,1.0,Jessica Moore,Marketing,Marketing Manager,2022-03-28,4.0,EMP0015,Bangalore
TASK01092,EMP0017,Marketing,Training,High,2025-10-18,2025-10-23,2025-10-23,True,True,35,63.5,83.1,1.0,Allison Moore,Marketing,SEO Specialist,2021-09-30,4.4,EMP0018,Mumbai
TASK01093,EMP0127,Support,Feature Dev,Low,2025-08-05,2025-08-18,2025-08-23,True,False,12,22.1,68.6,4.0,Timothy Stewart,Support,Support Lead,2022-10-07,2.5,EMP0015,Mumbai
TASK01094,EMP0103,HR,Bug Fix,Medium,2026-03-28,2026-04-01,2026-04-01,True,True,7,4.6,81.3,2.0,Courtney Nguyen,HR,Recruiter,2022-10-17,10.1,EMP0020,Delhi
TASK01095,EMP0141,Finance,Documentation,Critical,2025-04-27,2025-05-03,,False,False,19,0.0,0.0,,William Green,Finance,Analyst,2023-01-12,5.5,EMP0014,Delhi
TASK01096,EMP0136,Finance,Report,High,2025-10-14,2025-10-25,2025-10-24,True,True,10,18.8,71.3,1.0,Elizabeth Smith,Finance,Finance Manager,2021-07-29,14.5,EMP0004,Mumbai
TASK01097,EMP0142,Engineering,Feature Dev,High,2025-10-26,2025-11-01,,False,False,38,0.0,0.0,,Jacob Stein,Engineering,Tech Lead,2025-10-06,9.9,EMP0001,Hyderabad
TASK01098,EMP0036,Sales,Training,Medium,2025-05-13,2025-05-20,,False,False,26,0.0,0.0,,Jamie Swanson,Sales,Sales Rep,2023-10-11,10.1,EMP0018,Mumbai
TASK01099,EMP0157,HR,Feature Dev,Critical,2025-07-28,2025-08-04,2025-08-05,True,False,18,12.1,73.9,1.0,James Garza,HR,Recruiter,2023-07-31,7.1,EMP0010,Delhi
TASK01100,EMP0024,Marketing,Code Review,Low,2025-07-26,2025-08-07,2025-08-08,True,False,9,12.2,62.3,3.0,Briana Dawson,Marketing,Content Writer,2023-01-29,11.5,EMP0004,Mumbai
TASK01101,EMP0194,Marketing,Documentation,Critical,2025-11-26,2025-12-06,2025-12-08,True,False,5,6.9,87.9,4.0,Jennifer Cain,Marketing,SEO Specialist,2024-03-15,1.3,EMP0017,Delhi
TASK01102,EMP0030,Finance,Documentation,Critical,2026-02-15,2026-02-21,2026-02-21,True,True,35,52.3,80.5,1.0,Joshua Duncan,Finance,Analyst,2025-02-02,7.9,EMP0004,Delhi
TASK01103,EMP0092,Finance,Meeting,Medium,2025-11-30,2025-12-09,2025-12-12,True,False,11,19.0,91.6,2.0,Bryce Valentine,Finance,Analyst,2021-09-30,6.1,EMP0019,Mumbai
TASK01104,EMP0072,HR,Bug Fix,Medium,2026-01-15,2026-01-23,2026-01-25,True,False,11,17.8,76.2,5.0,Norman Johnson,HR,Recruiter,2022-01-08,3.6,EMP0011,Mumbai
TASK01105,EMP0044,Support,Meeting,Medium,2025-05-11,2025-05-20,,False,False,9,0.0,0.0,,Debbie Gordon,Support,Support Lead,2025-03-03,3.6,EMP0005,Remote
TASK01106,EMP0032,Sales,Client Call,Critical,2025-08-26,2025-09-07,2025-09-08,True,False,33,30.9,75.4,1.0,Olivia Griffin,Sales,Sales Lead,2025-11-28,14.3,EMP0017,Bangalore
TASK01107,EMP0144,Support,Bug Fix,Critical,2026-03-09,2026-03-15,2026-03-16,True,False,16,24.8,87.5,2.0,John Duncan,Support,Support Agent,2021-08-27,6.8,EMP0017,Delhi
TASK01108,EMP0142,Engineering,Testing,High,2026-01-20,2026-02-01,2026-02-01,True,True,3,4.0,59.2,4.0,Jacob Stein,Engineering,Tech Lead,2025-10-06,9.9,EMP0001,Hyderabad
TASK01109,EMP0082,Sales,Meeting,Medium,2026-02-15,2026-02-21,2026-02-25,True,False,6,7.8,81.1,3.0,Theresa Robinson,Sales,Sales Rep,2024-04-17,13.3,EMP0001,Mumbai
TASK01110,EMP0189,Marketing,Bug Fix,Medium,2025-05-23,2025-05-27,2025-05-31,True,False,8,5.6,77.0,3.0,Jennifer Travis,Marketing,SEO Specialist,2022-08-13,6.4,EMP0011,Bangalore
TASK01111,EMP0035,Engineering,Code Review,Medium,2026-03-03,2026-03-06,2026-03-11,True,False,32,30.0,76.7,2.0,Isabel Williams,Engineering,Tech Lead,2024-10-23,7.5,EMP0003,Remote
TASK01112,EMP0160,Sales,Feature Dev,Low,2026-01-06,2026-01-18,2026-01-16,True,True,25,39.7,84.7,2.0,Angela Benton,Sales,Sales Lead,2023-03-07,7.5,EMP0019,Remote
TASK01113,EMP0194,Marketing,Report,Medium,2025-12-12,2025-12-19,2025-12-19,True,True,5,3.2,77.1,2.0,Jennifer Cain,Marketing,SEO Specialist,2024-03-15,1.3,EMP0017,Delhi
TASK01114,EMP0183,Finance,Client Call,Critical,2025-11-16,2025-11-18,,False,False,23,0.0,0.0,,Jamie Cohen,Finance,Finance Manager,2021-12-07,7.7,EMP0003,Remote
TASK01115,EMP0178,Support,Client Call,Critical,2025-08-03,2025-08-14,2025-08-15,True,False,4,2.7,88.6,4.0,Thomas Hernandez,Support,Support Agent,2025-01-27,13.9,EMP0019,Mumbai
TASK01116,EMP0136,Finance,Feature Dev,Medium,2026-02-08,2026-02-18,,False,False,26,0.0,0.0,,Elizabeth Smith,Finance,Finance Manager,2021-07-29,14.5,EMP0004,Mumbai
TASK01117,EMP0087,HR,Report,High,2026-01-02,2026-01-16,2026-01-20,True,False,19,27.5,83.6,3.0,Anthony Young,HR,HR Manager,2025-12-13,13.0,EMP0009,Delhi
TASK01118,EMP0016,Finance,Report,Low,2025-06-05,2025-06-07,2025-06-12,True,False,34,28.5,85.7,3.0,Eric Scott,Finance,Finance Manager,2021-11-07,3.0,EMP0008,Mumbai
TASK01119,EMP0122,Marketing,Client Call,Medium,2026-02-12,2026-02-14,2026-02-14,True,True,26,31.9,65.2,3.0,Erin Dixon,Marketing,SEO Specialist,2026-04-01,8.3,EMP0018,Remote
TASK01120,EMP0104,Engineering,Bug Fix,Medium,2026-03-04,2026-03-06,2026-03-06,True,True,27,46.4,81.1,4.0,Roy Schultz,Engineering,Junior Dev,2024-12-17,10.3,EMP0008,Mumbai
TASK01121,EMP0021,Support,Training,Medium,2026-01-31,2026-02-09,2026-02-14,True,False,6,7.7,84.1,1.0,Brianna Gilmore,Support,Support Lead,2021-12-30,2.6,EMP0005,Mumbai
TASK01122,EMP0046,Sales,Code Review,High,2026-03-12,2026-03-16,,False,False,9,0.0,0.0,,Andrew Reed Jr.,Sales,Sales Rep,2022-04-27,1.9,EMP0014,Delhi
TASK01123,EMP0139,Finance,Code Review,High,2025-11-07,2025-11-19,2025-11-24,True,False,22,15.1,73.5,5.0,Peter Ware,Finance,Finance Manager,2023-08-18,12.5,EMP0008,Bangalore
TASK01124,EMP0021,Support,Feature Dev,Low,2025-04-23,2025-04-26,2025-04-28,True,False,4,2.5,90.0,5.0,Brianna Gilmore,Support,Support Lead,2021-12-30,2.6,EMP0005,Mumbai
TASK01125,EMP0132,Support,Training,Low,2026-01-13,2026-01-22,2026-01-20,True,True,17,16.2,72.6,3.0,Amanda Nichols,Support,Support Agent,2024-05-02,11.8,EMP0002,Bangalore
TASK01126,EMP0137,HR,Testing,Medium,2026-01-03,2026-01-11,2026-01-16,True,False,22,28.2,74.7,5.0,Paul Baker,HR,HR Coordinator,2023-04-25,8.9,EMP0010,Remote
TASK01127,EMP0159,Support,Code Review,Medium,2025-11-25,2025-11-29,2025-11-27,True,True,17,9.4,79.3,3.0,Carol Lee,Support,Customer Success,2021-08-08,14.3,EMP0006,Mumbai
TASK01128,EMP0023,Finance,Training,High,2025-12-16,2025-12-20,,False,False,40,0.0,0.0,,Matthew Fisher,Finance,Accountant,2026-01-31,5.7,EMP0005,Remote
TASK01129,EMP0087,HR,Meeting,Low,2026-04-08,2026-04-14,2026-04-18,True,False,6,7.9,76.2,4.0,Anthony Young,HR,HR Manager,2025-12-13,13.0,EMP0009,Delhi
TASK01130,EMP0172,Finance,Code Review,Medium,2026-02-23,2026-02-26,2026-02-25,True,True,18,27.3,90.9,5.0,Denise Medina,Finance,Accountant,2022-08-13,4.9,EMP0020,Bangalore
TASK01131,EMP0182,Marketing,Training,Low,2026-03-03,2026-03-14,2026-03-15,True,False,25,33.6,77.5,5.0,Alexander Garcia,Marketing,Marketing Manager,2021-10-21,4.9,EMP0013,Delhi
TASK01132,EMP0175,Finance,Documentation,Low,2025-12-17,2025-12-31,2026-01-04,True,False,26,14.0,75.9,1.0,Ryan Blake,Finance,Analyst,2024-10-31,2.8,EMP0014,Hyderabad
TASK01133,EMP0005,Support,Feature Dev,Low,2025-11-14,2025-11-23,2025-11-27,True,False,6,6.0,84.9,3.0,Samantha Lindsey,Support,Customer Success,2025-06-06,10.7,EMP0014,Mumbai
TASK01134,EMP0075,Engineering,Client Call,Critical,2025-08-10,2025-08-23,2025-08-24,True,False,19,9.8,76.8,2.0,Deborah Ramos,Engineering,Junior Dev,2025-09-30,5.3,EMP0005,Delhi
TASK01135,EMP0068,HR,Meeting,Medium,2025-11-11,2025-11-13,2025-11-12,True,True,13,16.8,85.8,5.0,Shelley Khan,HR,HR Coordinator,2023-11-09,6.9,EMP0018,Delhi
TASK01136,EMP0185,Engineering,Training,High,2026-01-10,2026-01-18,2026-01-21,True,False,38,68.3,81.5,3.0,Mrs. Toni Webb,Engineering,Junior Dev,2021-05-01,3.8,EMP0019,Remote
TASK01137,EMP0019,Engineering,Training,Medium,2025-07-10,2025-07-11,2025-07-15,True,False,13,13.2,67.6,5.0,Christopher Lester,Engineering,Senior Dev,2024-07-20,6.3,EMP0003,Mumbai
TASK01138,EMP0076,Sales,Training,Medium,2026-02-25,2026-03-11,2026-03-11,True,True,18,9.3,84.7,2.0,Brianna Black,Sales,Sales Lead,2024-03-04,6.9,EMP0014,Remote
TASK01139,EMP0023,Finance,Testing,Medium,2025-12-01,2025-12-04,2025-12-06,True,False,5,9.4,53.6,2.0,Matthew Fisher,Finance,Accountant,2026-01-31,5.7,EMP0005,Remote
TASK01140,EMP0076,Sales,Report,Medium,2026-02-04,2026-02-11,2026-02-11,True,True,30,59.4,97.1,5.0,Brianna Black,Sales,Sales Lead,2024-03-04,6.9,EMP0014,Remote
TASK01141,EMP0077,Engineering,Feature Dev,Low,2026-03-10,2026-03-17,2026-03-18,True,False,21,30.5,66.8,3.0,Matthew Pitts,Engineering,Junior Dev,2025-08-03,1.6,EMP0005,Remote
TASK01142,EMP0028,Support,Feature Dev,Medium,2025-10-26,2025-11-01,2025-10-31,True,True,6,9.6,77.8,2.0,Michelle Goodwin,Support,Customer Success,2021-09-04,11.4,EMP0011,Bangalore
TASK01143,EMP0104,Engineering,Client Call,Medium,2025-07-12,2025-07-14,2025-07-19,True,False,2,3.9,67.5,5.0,Roy Schultz,Engineering,Junior Dev,2024-12-17,10.3,EMP0008,Mumbai
TASK01144,EMP0193,Marketing,Documentation,Critical,2025-10-27,2025-10-30,2025-10-29,True,True,27,14.1,66.4,1.0,Patricia Graves,Marketing,Marketing Manager,2026-01-07,12.5,EMP0001,Remote
TASK01145,EMP0128,Engineering,Training,High,2026-01-02,2026-01-14,2026-01-17,True,False,17,33.9,65.0,5.0,Jennifer Perez,Engineering,Senior Dev,2025-09-24,6.0,EMP0007,Hyderabad
TASK01146,EMP0072,HR,Documentation,Low,2025-07-15,2025-07-23,,False,False,35,0.0,0.0,,Norman Johnson,HR,Recruiter,2022-01-08,3.6,EMP0011,Mumbai
TASK01147,EMP0032,Sales,Client Call,Low,2025-12-24,2025-12-30,2026-01-02,True,False,5,5.7,77.3,2.0,Olivia Griffin,Sales,Sales Lead,2025-11-28,14.3,EMP0017,Bangalore
TASK01148,EMP0079,Sales,Feature Dev,Medium,2026-03-26,2026-03-28,2026-03-29,True,False,36,63.9,100.0,3.0,Darryl Blanchard,Sales,Sales Rep,2021-12-30,5.0,EMP0002,Delhi
TASK01149,EMP0136,Finance,Meeting,Low,2025-07-06,2025-07-11,2025-07-09,True,True,38,41.4,89.2,5.0,Elizabeth Smith,Finance,Finance Manager,2021-07-29,14.5,EMP0004,Mumbai
TASK01150,EMP0028,Support,Bug Fix,High,2026-03-10,2026-03-11,,False,False,33,0.0,0.0,,Michelle Goodwin,Support,Customer Success,2021-09-04,11.4,EMP0011,Bangalore
TASK01151,EMP0142,Engineering,Testing,Medium,2026-01-03,2026-01-13,2026-01-15,True,False,24,15.9,75.9,2.0,Jacob Stein,Engineering,Tech Lead,2025-10-06,9.9,EMP0001,Hyderabad
TASK01152,EMP0035,Engineering,Training,Medium,2025-10-05,2025-10-06,2025-10-11,True,False,14,8.8,61.7,2.0,Isabel Williams,Engineering,Tech Lead,2024-10-23,7.5,EMP0003,Remote
TASK01153,EMP0181,Support,Testing,Medium,2025-08-28,2025-09-05,2025-09-07,True,False,16,19.3,87.5,3.0,Joanne Hall,Support,Customer Success,2021-11-21,13.9,EMP0015,Bangalore
TASK01154,EMP0054,Engineering,Report,Medium,2025-04-29,2025-05-02,2025-05-04,True,False,8,15.9,72.5,2.0,Melissa Lang,Engineering,Senior Dev,2026-02-22,4.3,EMP0015,Delhi
TASK01155,EMP0147,HR,Meeting,Low,2026-02-16,2026-02-28,2026-03-03,True,False,14,9.3,68.3,1.0,Gregory Smith,HR,HR Manager,2021-08-26,4.0,EMP0015,Remote
TASK01156,EMP0068,HR,Report,Low,2025-08-08,2025-08-15,2025-08-13,True,True,12,18.0,100.0,3.0,Shelley Khan,HR,HR Coordinator,2023-11-09,6.9,EMP0018,Delhi
TASK01157,EMP0125,Marketing,Client Call,Low,2026-02-17,2026-02-25,2026-02-25,True,True,22,35.8,71.3,5.0,Destiny Johnson,Marketing,Content Writer,2023-06-28,14.7,EMP0018,Bangalore
